linea_entrenamiento_original,particion,grupo_sha256
18045,entrenamiento_reducido,fc20d87b7de6e9dd9fa06a5fd7c862fce66519dedd0f1eff8e49285674cdb130
18046,validacion,089a7681c3c2d17bc2d541bd78d9275247a793be384e3119884a877ae46dec1e
18047,validacion,22fadaec5f75d28d1f9f4bccdd5c66de7eb1bb1ab3dd4f490952404fcaf0c890
18048,entrenamiento_reducido,a2db03f41abafb91123a47f5c8716d5ae0b6f3ab663d286411a8fe4045241d9b
18049,entrenamiento_reducido,a2db03f41abafb91123a47f5c8716d5ae0b6f3ab663d286411a8fe4045241d9b
18050,entrenamiento_reducido,c0949f266683839eb6d0b2ce1bad4f1035195d0e366ac4a01b14f284ba3203c8
18051,entrenamiento_reducido,d093108d3bfd52e7664aa8286100f0d408c97bb88c0bfcec8811410ba5fe9d60
18052,validacion,23c9b903e0e7ec17c2d2c262c4017f560bfa439bb325a6070352b23093c89c3a
18053,entrenamiento_reducido,f44471b7c766b12735414ec25ea1b99aafceb3036e60d0cf3f24f6024fc5602b
18054,entrenamiento_reducido,f4094582646e24f90326b54fd918b7351b2908c7e3d832386d40c7fd065a8283
18055,entrenamiento_reducido,e4033a07214795769a2162ac0ee9bd0bc7bd882f47c19d5c2f933ea9f3f7ed5b
18056,entrenamiento_reducido,d2552d3f387fe92d9bdbbdcd4e90a78d84ea571bbd1195ce955e2e0c1f87dc12
18057,entrenamiento_reducido,7b5073147f9c6bf8c750010a749f1edc20d6961d5f172199b0791ec29d3b36f5
18058,entrenamiento_reducido,acef12f27d91e7a391479dee4cf090fedf38c913f00c3a17009041423dbff4a5
18059,validacion,3362dc42fe443ce942b674f6355dc51376cdd86e40f3f720aa1612e487fe78e5
18060,entrenamiento_reducido,a264fd2617c901d184286b0105e61978a5c5cf3c46519a7b1bd7b2fa9653c6a4
18061,entrenamiento_reducido,e09c444ad18d32f3673558ab4627dd00cbb1423effaec489c277e7de8bcaaa10
18062,entrenamiento_reducido,e4db4500a75dc1b54ef48b013c26fb3454a1de1815892221e4539f0673e87809
18063,entrenamiento_reducido,f8b49110b45b45f4b82a3c368b9d09a18db5df556390ef10c3600102c4915f8a
18064,entrenamiento_reducido,e2f1f3f1aa84bc971d6b76992305daeed9372c71218fb2d674c1bac16b76eb45
18065,validacion,1d569a75b2e88760e33235f9bb992112854cfb48bdfdfe3c72dcf92a634c662a
18066,entrenamiento_reducido,77271701e5bf62e1bdf3dfe6fb5f3d01735233e744900efa0d4c2456d2ecd585
18067,entrenamiento_reducido,da31ef3d336d6eef7f5cb92558e2c65dc67f0aa29b6b3271a26a172607068c32
18068,validacion,3ef96d6728df165cbf304e12fe5025f7400059db01c3756cf8101e4fdf5c6a6b
18069,entrenamiento_reducido,cbce43ab3c410227ec05c26c2d4a5a25c0d4d408d7083c10c75b6e0c90021f98
18070,entrenamiento_reducido,a44d0f2367b5a8782d7e84dcc604e70d7cf2353b2d26e31892845b763fcee580
18071,entrenamiento_reducido,bba4672bd6a50237afbf1c545daad7cb30ce7cef326b26659d7db9e3c11a8513
18072,entrenamiento_reducido,9258cdb212ab194a8f14d26fa3b29041261ada962aa06d9e1cc3e3c37a0537cb
18073,entrenamiento_reducido,42526780e1e9e4265291259a0816369d9af734cb5d793becf3b6175cebca3e56
18074,entrenamiento_reducido,ddcecfc8560e41cf9c679b8af51cb348182512dbfa0f19434d345584fa80bc0f
18075,validacion,3862defbb4cdfeb35e2e81a2ccfa27b3f8b2e3f635ca962c6198173fa533a34c
18076,entrenamiento_reducido,e63845574c8408eea02d35fba2099e6c09d6145bee0426518e717714afebb405
18077,entrenamiento_reducido,4231ccdb177e5548e556f71671aab512349a655a085549f71fd371487188c081
18078,entrenamiento_reducido,8ebfdba70f9a9218b253fbffcb7939dd970d4b0a6634c8e1cf982c5762e33505
18079,entrenamiento_reducido,d4bb8418be4c79ec00f04b768717f3fd0f7b19b3e793e691e0a9acc12ebc62d7
18080,entrenamiento_reducido,77da85c0ddf1ab97652d0dbda04d3b78f126910f6b9f44816adb1ff2c936ae1d
18081,entrenamiento_reducido,f499007fddfd343199f2b0575266e833279cffddd793d0b1efd8bb4b03b5cede
18082,entrenamiento_reducido,cdb89eee49fe626597605b4f7be8cf566789df90a7a7a332f6617a37f9d95c0a
18083,validacion,2e1aa47374c564ddec7a8c878587c3a29c93dfdca92088020f55e48891f48543
18084,entrenamiento_reducido,f727b941c5b17f520f69e9969ee31806643ec65e2093eccbf08eaefe97780eef
18085,entrenamiento_reducido,b168586973323dde9f0ea350a805664ccbd43a24deea9b83eb1a25fba30c04b0
18086,entrenamiento_reducido,57c84b508a685bdfa57c5c4cb21153167137afc7b71f0dad0e0b2a306052437e
18087,entrenamiento_reducido,cedf6a38cfd07403441b23d437fff10298545786a4af9c32f3486b2c2b7f89ff
18088,entrenamiento_reducido,4887fb787b68ca96341ccaf4132267cbf9132f48977fb30242677ec21a1c4555
18089,entrenamiento_reducido,eb54bffec5133c7cc49dba60f8dff65b3c0d2430642c868a9dec51ebfe6dc02b
18090,validacion,1e8bc81f2acf953cfa2827e7840b330ab1aa8e0420faa0095a5104ceeb16b9b6
18091,entrenamiento_reducido,a85918540b6f269965873f9c403b482edfe23df0017bbe2bc1d0976a47975d17
18092,entrenamiento_reducido,d1b68f2a46dcfb056380cbf77ba8e05f791f27bebfda481add885bedd6de693e
18093,validacion,19bacb1c575077830da7904ee901a3697cbd8760db21c7a5e641dc2ee8fed71c
18094,entrenamiento_reducido,ef68de7badc1771e5725e2dc6a3289b9979a60151c80aac87008685c23a3874d
18095,validacion,06a87609ded0131a324af6500413f62ea9c5342ed10d06f2d62a06ef9ad24677
18096,validacion,0f31b23638f2117b5e8ac5d1a044e4a1ad22b99e58d8358facfa2496d3fd6156
18097,entrenamiento_reducido,d700a4b04cb7826408f8587b679e777c38886056aa4441054b28b66de0aa4ac0
18098,entrenamiento_reducido,eb6a04a472255ffe47a155307f4b9eb543a66cbf1caa852de871861c38a3098d
18099,entrenamiento_reducido,79739e60a98ebbc47e2aedde0600ad4f91ca737a5ea947d3c9ef903fa119db05
18100,entrenamiento_reducido,8b709396df2c14fe8ca3f317d9294a50fbb0f8d4471f38bc3856e98650294391
18101,entrenamiento_reducido,f33c063a2ea4d391d94648c3763bc0c6d69acfc0f616b5cd6f4f4e36f5514ed7
18102,validacion,1c3989c25e2900501f2581f12ba86d3d6caf2558f64ddd87fb2a1b0ce5e00e63
18103,entrenamiento_reducido,721dc3e6e44d9d676514139bcb796bc620dfe92e8c819a949f1fd870113bc295
18104,validacion,1c17e4a81cbc25f9e061711ed1c50b3dbb87f1f125946dcb8931e4d93ebb2079
18105,entrenamiento_reducido,cc90658937b5178c8632275f251aedd2d5d6ac717e2383834031d61dacadc1f7
18106,validacion,1b01657acf2f057c9321a90d29bc62b8ebb0f73a25a5d2c18ce7172ee52b6141
18107,entrenamiento_reducido,7d6dd939a12795497161306eac1916b87fc9e5a67c9c542918b7089b87b851ae
18108,validacion,3c7596a5c7d86da9647a7d3353086da86b33794446d4fa975691c0c98dda6b56
18109,validacion,3eefba7b8ae5cbb9e14900621efaad414c1666b9f0ebb1bc66006e32cee56034
18110,entrenamiento_reducido,d2478e4289d2436cb0b88d434c395a14efb9d6bc9373c5e37e338ad58983eea8
18111,entrenamiento_reducido,e24b371327d5e889df5f42eca43747543986c0aa58c62a882d13d39360c10197
18112,entrenamiento_reducido,6bc9950874e80bed2f73ca49cc63dbf3a4088e86a2d5bf44dc8e5ed82d120bb7
18113,entrenamiento_reducido,a935fcd4dab3d1c6754ddcc11a74aae335308927c11d12256818b43b144486f2
18114,entrenamiento_reducido,4cd1ec60b4f2c9ea34beadcae016cb3f8a915a1a75a94d9e6401f57623b7de10
18115,entrenamiento_reducido,d4b7dca212130d67c50760488feb5646de3ca2ce59da882a293898517a7e7642
18116,entrenamiento_reducido,e2930f34520e83a03e54482a25e953b9310e2515df2eba60eb411652eb1b60c6
18117,entrenamiento_reducido,92e1c1df0ec249cb3d124049b78a2464ec68eccdf7761897782ed01d5eb7a70c
18118,entrenamiento_reducido,d4ed4031642dadbc6455e510daaa92f28ebeae4b03c2c2d1889cfda397a74e8a
18119,entrenamiento_reducido,e47f8a8668549b30bcd8a16ae48aa8966ffc97682938a9abe1abbea0ca2537f1
18120,entrenamiento_reducido,588aba456a81b5fb4a260176aba9a45883ccf6dab3ec88400814e4dd6b48eea4
18121,entrenamiento_reducido,41bedb6dbf611d2310caad84150de8dc20afacc1a281fa50a1f69c738191d0c4
18122,validacion,258304acb9f399930aa35b90194df995b03d907f661af325f1bce5509f5165b9
18123,validacion,1cc52c62bc7fce6db91e01c1893ece0cc8de2dceba4c5deece52308947030c57
18124,entrenamiento_reducido,db5b5484317d561b6027a4ad84626d96e8303e456fe5924a557223f524c877a1
18125,entrenamiento_reducido,5b859131a79e81132dd4e19970926452311117296abbba4021bf02aabbddbca8
18126,entrenamiento_reducido,8d8fe5a6c1326a2e6044734abe2262fee1790d1d378d2df2ddc1a2ae4dc3f40e
18127,entrenamiento_reducido,bee160f07ea3dc091caac91100e60ad96c03906d98e88e8bac19f9d9d625f189
18128,entrenamiento_reducido,f1e2a2f6e71e3bb55a3cf23bd637ac1c1e8800885a1353e08acbdc40cfcbd999
18129,entrenamiento_reducido,6f6087ea8207a4f6273e0386db6c5f71b8c9ee915d261aaf543ee723c5057088
18130,entrenamiento_reducido,fc58d5f35260494ced41d82cd3e83dbacb2acfe228e959af9158f3cdbaa5b612
18131,entrenamiento_reducido,627f56399dd9aa1429c83a7de5ef78c49174bff84c89fe663b5535df8347248a
18132,entrenamiento_reducido,9c66e5273adee742c1a4d294261a887cdc11f0c6bfe5fa1e4857aff8dcb6fa17
18133,entrenamiento_reducido,c38de47b33a8be6672193d3e7b144c26e62bad71ab2fda63f7e127cd4ca160c7
18134,entrenamiento_reducido,cffedef4e838691173ad3a4c7276bf33505ef96c99a622b3e834e1b5c45cb8a2
18135,entrenamiento_reducido,75c421d1f37bef4bef85056cb0a68d8abef5f44d0f5eb87423ee24d79f0fe18f
18136,validacion,1386cbb8047c62b45dfaea4b1db55f8b18b382048eedcb4190964fe43cf8a613
18137,validacion,0289d9e2abe4d9e0bbcb064a9652fbabecc047e49ca3ef98c8b5231a075435cb
18138,validacion,0b1143d6406a98390cfc30232c3c3297af2a86123939610c22f0b1053fcc6d5b
18139,entrenamiento_reducido,4fb5c153df59b0e9798288a7c11416ee1fab92004129bdce861694a9a694aaa1
18140,entrenamiento_reducido,a13f57f2b0e192b2ef55201b5c89dd45ce41b56b792555883d648b65301b9261
18141,entrenamiento_reducido,a918545c6e2b6d3b60aa5416231633dad39267df5216ec754b025ef58cf0fd21
18142,entrenamiento_reducido,694e11b13bad4c20243a084ee4daf338dd171b68c1159a978ea217963f0d14fe
18143,entrenamiento_reducido,95a46564325a2005dd5fb9500c6207138b452b5e3b688b5cd32065e65106648e
18144,entrenamiento_reducido,86bdb8829e45fdf95b31edc57763dc877a8f3dfc473a821283e82951b00137d0
18145,entrenamiento_reducido,dea86f60faaa2625a3cd881bc5cfefc65fea62ad2c2f362756463f686449dcfa
18146,entrenamiento_reducido,ea34ca1f5021d10c384c904702ee26de22658714a1dd98c0f887031e225b767d
18147,validacion,04cf9f0b6b8290284d296d855eee2e75a14e26dbf0b0d8903d743d893902c606
18148,entrenamiento_reducido,b3a98cab6e20015e695766be6ceab647b9b9bcc3076e58ae65fb8c8b4b1b677e
18149,validacion,10ff2de60962750abcc40d728701d3492c2ead4f01c5f7cbb599e67e0f774f20
18150,entrenamiento_reducido,fa1f8707ac15393d928294ec51505f822b9eacf2b0f0446bcc8a8fd602150280
18151,entrenamiento_reducido,405926de21b5e81793781d6eb0183cfcd810d752fc78655bb65f0bd2bafcf892
18152,entrenamiento_reducido,41e08913df37ca20d9412a9e752d390bef021e289455e8bb4e032a84836ba015
18153,entrenamiento_reducido,95dec5a4039a37ef7bcd2aed4e58a9b0cfa06f3b63bf7ff289a239b7d2f477d3
18154,validacion,205f0bda39eb4cd33d965d6adb71c7593d52b217d1d2b9cfab276f46b5d5194e
18155,entrenamiento_reducido,ec99ea21f92753ef4de17b22ad252dd1093bfcdd7a62940322066e7b286fc53c
18156,entrenamiento_reducido,f5ae00d74c4b0a58dd8e06dd733093183666ec8012c2960880ff13d6139850ec
18157,entrenamiento_reducido,6779f84c32a066c35e1171d0cc6d5a870ea8d1ef6e4c81cf4ba89e6a245d03fd
18158,validacion,3dd2cd1b8844a0001b8d35de35e5d5e36982aa17967c1b387a3cb2b7e2e61879
18159,entrenamiento_reducido,42f1c3d42602ae77d2f3b26b941e2475db1b9f1ce5b2aa27b2d249f7fd39649b
18160,entrenamiento_reducido,9c9d91bd5cdee833e762d1de28c8e985b4f77fd7d889903fdb09c078f5a3f59b
18161,validacion,09d7bfc850768b7af6df377c4aebd3cbf5fdb57d56c5a92e8856bc3ac181f674
18162,entrenamiento_reducido,5c4ccb94ed841366f2bd2819c16a4d286a2aa722094355b55dc62681dfd887bb
18163,entrenamiento_reducido,be663e4345d4e7dfe3936a2e115fbd9cf28a1b3e9162958948f3daf7fcd0e68c
18164,entrenamiento_reducido,a7511f0840aebbbadad88dc67d6ee0cfe481a68f708793daa4190123314d8522
18165,entrenamiento_reducido,456e19ccc68c44fb1630f94ab76caac57ce6e5e4bb332b719a5da397ba9f2f12
18166,entrenamiento_reducido,7f1e8fa68d029fd7347c349e6d6db001cd30e836eb3b17e593d5a5ce7b4b902e
18167,entrenamiento_reducido,d1c15b478458d5ae12a0526966414c17a2778fb89f4940b059d77573c068dda8
18168,entrenamiento_reducido,e2da1a83df020e46cb8cb003229b2b5b77d7ec4999173bfcdd8ce53aaf4f7f1b
18169,entrenamiento_reducido,7b9cd499f84d1d10347a8e056919b997de18254dd13fe6eddf2346168726dde1
18170,entrenamiento_reducido,5bf5c017f636e259d6b18bc6cfd195b90dc61895724f3d052745b46c0221729b
18171,entrenamiento_reducido,778cfb64fd655749c3c9c84e4aa068e23f2011bf0ab3a616eb46c51976d720f2
18172,entrenamiento_reducido,7a97c8569400076351f090ab3c75796e1722280ec0d69bdc788eb84d11a6f69c
18173,entrenamiento_reducido,689acf1623915f380bb58a2a09fd44dbf6d5633b9aef1eead232875a89d41c24
18174,entrenamiento_reducido,e8a1c2ef50876f7acd29e3037a10c2277d8f0a3cf913ce4db760f435349d4463
18175,entrenamiento_reducido,948c0dd8ef6fad5ac309324b8b36ba151790ebb36acd2adb6434e5c2fd042c50
18176,entrenamiento_reducido,8c10a3fe8367fe6598c3b0585e4a436134796a3fb7046f1c39cb7a6a43b55b3f
18177,validacion,2877239e820caf0edfa7999696974b3891539c542af073626c23ad04772d80d7
18178,entrenamiento_reducido,a789c1582372810dbe2fe2b9be51ffb239b1cdce549a1e1c0352cb5cff4ea526
18179,entrenamiento_reducido,5baa361c23138c76b9abc3e195cab9f7d9cf065eb0266622c77dd86c48d28aa0
18180,entrenamiento_reducido,f58dd72c265d5f8b03733170a17158d0bcc5fa46c45bb89f79fd22bd8f844d93
18181,entrenamiento_reducido,95d907b8b5e05c79472a6279f53ac3bc691d1bfee20537be73c4449c4eae924f
18182,entrenamiento_reducido,40bfda951b2e465d26f83bc6836aedbce5c5a51d3ea5081cb74016d1dd6851b9
18183,entrenamiento_reducido,7cf8c343dc2da5fb2f0d92acc8507e20bd4d313830e41de9cd2ae61dd14316c2
18184,entrenamiento_reducido,840b74ca4e9e63785c4615db8f97088a21579a802fe363f77e7dcbaa81c84b20
18185,entrenamiento_reducido,fcafbb2c5efd740538098800fbdb9e656f812556560557b0e79f2d35df558b57
18186,entrenamiento_reducido,d35f17bf0e586704b6a87680d573155743c0888ca75310b348f3c24b5940f199
18187,entrenamiento_reducido,aeaecb15ca3af747b828e3acbc6dd9b597088696ce739c349c49774642e59431
18188,entrenamiento_reducido,fc8f74ec232aec5829075eb6bbc53a9e1f6a4a1fef3b77871b94b86127cc4438
18189,validacion,36286f078a878fa3d0389659bbb368b011decbf8979c4c0dc0455f6d1a6ef37e
18190,entrenamiento_reducido,da91c0770698328e4380ae3544d417ac9005dea622d3a9a8b346f6ea2f1257cc
18191,entrenamiento_reducido,488ea0ec6ee7a792a0ba0e29e0c24313b1e3c7cde73f8702d664228b4c9e0bd5
18192,entrenamiento_reducido,de1244e89b28b6de5b6594943859d087e41a9fbf9bfdd9c93117c1d05f51a531
18193,entrenamiento_reducido,dd60450b01fd9b7fc193c32852c4e67f21c20b3bbf5ab454737e2f862e9b11d4
18194,entrenamiento_reducido,c809c69697e126c4b68afbc2fe6275b6303e28d9f6a587906ddd8e6b2399fd16
18195,entrenamiento_reducido,9de9476c7fe09955227ffaa3d39be692b91a77b78f11408c5947d42f938671d2
18196,entrenamiento_reducido,7400c0230b19f1f5e1970c749f539d2f0125619a198f59d73e5afaafcad7029a
18197,validacion,15e3e6c03d396b7f6872cf4a46a3b2a53855c290f8bb704c4b349e6ff8eaeea6
18198,validacion,326b05d063e68c969b354d318c0eea59dc8bfb85161c228da6c6b79f8fa7c2fa
18199,validacion,044da2d6a6d5f7b9d6e5727afdcf484c57a114d60efb05b74b3b2d3f2a5552fe
18200,entrenamiento_reducido,a055df881b19a0719fc65278fb30311589c4496f116fec48e15b9b3844ef83f7
18201,validacion,0cd937d0a71b9d09e5f8907294c8ec9bc2d83aaa39c0dd88fffe23888b95b3cf
18202,entrenamiento_reducido,4dc7f5f648691f93c6897271d8cfca7f61339925a3a2e632e60624abeaa9eefa
18203,validacion,18cadb0137a89c0979a41cfa9021de8218f4ceee4c8a60feafa5bdcb75a077e6
18204,entrenamiento_reducido,d8c7a78cfc8ae486980e71feacd29c63bd2ce471f0fc8233310cc015d2089251
18205,entrenamiento_reducido,5fb99cbe76350eb71e5edd8a485289014d8bd9acdd0a7b9ec387849201bba618
18206,entrenamiento_reducido,cbe0bc6a0ea5c491782c38f23e4a580c879b7b8c39abed9a16d2623859f83043
18207,validacion,3ff3fc5e380d07216680c6e9c3ad00779886f0ac50027cff48d8880205546d9b
18208,entrenamiento_reducido,c3f12eb35220cb4ea40ff48169c3d12d9c68c7389843c768dc4e8db962eceb45
18209,entrenamiento_reducido,b1e525630370e6782d296516f8e83413c211265199bf5a3a30bb969642031421
18210,entrenamiento_reducido,8cada48c8a677a7cb90ae5a7a5e80228044e1bc7e417ec5bf0aff8f22e9fe846
18211,entrenamiento_reducido,a5fa8b5022e5f918e17dfa578b4ed6d18b0f95082854ffe154e52d313dbe4165
18212,validacion,2042e2b3dfaa79058a7a12ace58764eccadfe59e06f490dd6f828f5d26886683
18213,entrenamiento_reducido,78b79523c811ab4cf2b5dac064c6bf6cc3298e15dcd2bb724841b409e900f700
18214,entrenamiento_reducido,d3a1f318fbdf40ebb43dfdb7197f5c6de448b77734bb138cac8978e1b6cf8ecc
18215,entrenamiento_reducido,6f99d98b55b30b8a2589984bb056f89a3e3815bcc2b7bf36b1759da15c49c578
18216,validacion,25c34c4e6b4b17865e2f23342087d873a7440cc5d3e84304bd34b1b665876627
18217,entrenamiento_reducido,d503c78e99da0466f36a60d146b7bbcf4c158f8d6e515f106fe18b2d146ad1ac
18218,validacion,0f2d967431bfc0b8a2e3905a7176118dac98243521056d3717771104632525ae
18219,entrenamiento_reducido,868ceb082f5364fb5a3529a95c72cffcd67ec7906e880f66311fb0743ef7e3fb
18220,entrenamiento_reducido,947ed0a22d1e925bd3053159cd1ed87ca0d8ecd8e02d929baee22f35a500c5a8
18221,validacion,13fc56fbf4fba5f1df58d97ec76ab6fa8a2fb319d5aa2d3ef37a8507380dacf0
18222,entrenamiento_reducido,4ec6f73a9f3eb32dcab46e85f4e34f54e78f2c16025e5cfd7e7d248175427d2e
18223,validacion,17e1ee2065ea46ebba141f3d4cc45d58993ad9064d22b0c64f5304b82ab52654
18224,entrenamiento_reducido,55c36518d9f2f125210a7f7ea7fc1bb84adbd64493a79009781d37454cf4b8b8
18225,entrenamiento_reducido,e67a7b5fcab3353ebf976a4e70075d4c0c2e1dace6e494a48ff1726426fdf0da
18226,entrenamiento_reducido,a24de0c8c3f50e208187bbf69125db32fdbe1f6ef2fdee90b6be7e040ac36d5b
18227,validacion,17f29629eb036bcad2672bce9218d73d485e8469f951b89792bc784bee0360ed
18228,validacion,31a0d6f228084d312bd4653d58b66df538e4d3400744008281c54b9d051c992a
18229,entrenamiento_reducido,f51fc4d037011f38f95b051f7f951328a96ce9883148bd8e0c8ce76c6bc0482c
18230,entrenamiento_reducido,736184ba73f028b392597e030a7210fa092136f34fc0f73c8bfc129be0cf4e38
18231,entrenamiento_reducido,9b97e774fc9ed966505fa8e8ac36fa9c9019196f9b40545a46766107998e1104
18232,entrenamiento_reducido,c1c0b07ee08c264b4aae3df72583b75f07e4bbb2154cba1e0980429eef6f9300
18233,validacion,1e0f008697b9206dbd3b201dd07c0b02d64327171754d5c5b5d5b0a862eb3470
18234,entrenamiento_reducido,628c7386d56414354544488fde6dd65240d8bd313a15ca29f8bcc3c07e91a221
18235,entrenamiento_reducido,79acd81154d5abd5885a66c66151bd61a1697874979bfb561e41b11f3ee87522
18236,entrenamiento_reducido,8939b4a8a81500082d734a95c35a8bf71442eb779100f9342f1f04703e1d99a7
18237,entrenamiento_reducido,7d9cf3c57c423090e0a0c764cb354dd51c5e2fbb2ed1e95726ba1f3f861b20b8
18238,validacion,166ab4bde4ac8e9b27359d8f2b87e354e47c4d8320b957aafbb9c5c6a200a3ae
18239,validacion,1aad2ffa2ee1e98be8b0c474f5a5e2ad6ff112bbddee0ed912779bc42ada2101
18240,entrenamiento_reducido,7e3f8d803fe95f00c385d1027e424746dd2dd7a64c8f39516234633f442c14dd
18241,validacion,0d70ba63dab53a98688d455c5350446a7987f254b12d422b50c25f1d7ec49232
18242,entrenamiento_reducido,4f07b5d27e50ff4d006b393ebcb5d8926b93e6493f70f8361f7719a4704aecf5
18243,entrenamiento_reducido,6a08a6a993e547cd8e52ce0c2fe104d9f90f3f3ebe1312caa7008aeaa124c475
18244,entrenamiento_reducido,95b09821a12c5ce2a8052bdf9a77c6d9c70fba5429ed347d086d1252c441c718
18245,entrenamiento_reducido,f7642c5044e7ec9c4882a213e810642710787b769fe74305b1f073abe9277b59
18246,validacion,0148b99ebe32bffcfd93c5fc89237ca89bab60f78063d8e1f8592e9f95db6786
18247,validacion,33b0a51e5182d3bff638638809311f29b4c6179f5aad03e7e67595e2b5db3df2
18248,entrenamiento_reducido,6099ac96a3cc216429c347cc1aebba20a9b6a1743977c4e15fe99edf3713893b
18249,entrenamiento_reducido,b97f9232be77e329a71c0422a2e91a95a3ed7f5c40766ca95e063d63773daea1
18250,validacion,1c8f753add459d38039a1f09432f336438ad38ae1b070ad9ba33dd8f579faf0d
18251,entrenamiento_reducido,7e6c3bb6c4b26a7b3f2500eeaa738b68b16fbba6181be8cd9aee7c9daf7be841
18252,validacion,19321584145e3ba56e8e653a933d8127d994567f26496606b8a757cd6122db6a
18253,entrenamiento_reducido,ec41468d768442f16712eb1f52c74bbeb019672a0b9ea17cb10940abcf486daf
18254,validacion,3ac9c99accbe00cc63c8dd082d5794afc941ca64c7f5eeaccc7c746c22961cf3
18255,entrenamiento_reducido,5ab74727fff21b837785d129c52617ba59e4f9f0d49583fb82ebb9d6a7db0919
18256,entrenamiento_reducido,eb4dd1736a6952ca66d30122d5f8daa4e9379fb1d78c0a6fbc35a872130a91f1
18257,validacion,1770585406354d9efeac0857ff7669c3e6e8747a5b4eac5abbbb118913fd84d6
18258,entrenamiento_reducido,fae3c2c15539f01e882bf83d7b2a2b1a96569168970ef794f2ff2a8a2512dd7b
18259,entrenamiento_reducido,fd976cd1953e1dba4eea38626170b4d7eb46f50640c88d57018ae4d79bd5181d
18260,entrenamiento_reducido,5ce46ec2162ac630989fd8fd11a43ed2b254fce4ed2c8126f21f3d6fc5d5d7bf
18261,entrenamiento_reducido,c5b3b25a80852134687d39eb03ee056feb3f707f40bfe36b35bca758cf88228d
18262,entrenamiento_reducido,cb29c1dfbc1053455e36ced16c74e6375248e241dd75325951700a310fd2c5a8
18263,entrenamiento_reducido,aece5c21c6c18eccb3b20cc386b4fa385a0ccb193903a8a3fa75be5b47e6ac67
18264,entrenamiento_reducido,bdd7e3d754166c909148c754d4a617cd51d9bcbcad037575b92a30a694bf9e76
18265,entrenamiento_reducido,d3d975833c076c39d877de037079c5eba0b4279f45e3e0532f1932ed3f862433
18266,validacion,09d3a69e8b4175605e2389d66347fd7de84f62dc663a969b31c8a309887742d3
18267,entrenamiento_reducido,6a456b0dce41e08d6d34c574c17eed894e1ba8424ad2e49d8030750485a4ce7c
18268,entrenamiento_reducido,8fcf9853bddbe9f9b72fe6d08737b40cd7b6344ea8f22d56c74e32db20686cae
18269,entrenamiento_reducido,d7481c0f32274da1d0788850d44902e51f8669faa908af96334873c457f9c0cd
18270,entrenamiento_reducido,56c9c65ab3154d100ba89d10971f57a466e43f872dc58142a931e5c8d98ec473
18271,entrenamiento_reducido,aac47d460694e1143fb62ca5e2a72b940e03d094116d72585f6b44bbb3806ba4
18272,entrenamiento_reducido,fe601677e9e33aa221808d542586c35c32cceee31688d1315fbde228f9c27c16
18273,entrenamiento_reducido,9e23b87dd71d032ad344a35f5869b7f5d5aca1b92684e7cf5c3c0e609278efe2
18274,entrenamiento_reducido,79f6e6d0137d565dc38371d29f51d5aed0c818de1bb520bf9d59e9ccb3e84eb8
18275,entrenamiento_reducido,853d1ef50ce12743968e5d0954f26019a479d352150715a215fccccf8e01b3e3
18276,entrenamiento_reducido,efe08176ec49f3ccf651ce5c6af4389bb07db134efcf3641f2b24dec222d9621
18277,validacion,2ecd9021b9de54677b2ee91ed0d3675e74f0f39a53f0ed93e8006ba3492a5667
18278,entrenamiento_reducido,81e12c6cf0bba372c2a35f2a1d68944cc374a5f1442c7354f086083c091bd5f7
18279,entrenamiento_reducido,6d777a7db993f54059c5fa24be6bda78632f58828d8e416ca1cafa08b83b37fa
18280,validacion,359c9c299cbcc22f74057684a83d0bccd11b534196e8d4174e6e6b112a2c43f1
18281,validacion,3de080541afd2beba14010ce6c4777c6c617a7755141adb0cfa597e59cd2b36e
18282,validacion,30274cce43836f01b88cc3cc283e25edd95d193a2077a4fd72633886c2340b97
18283,validacion,0f51f73c200a3c21a87989074f151d2c3ddef44b70819f49c833f98092f143cc
18284,entrenamiento_reducido,d98cbabb624090aba7a611603d6dcaeaaed4a49c90ca6839fb2d8b6c67f187c2
18285,validacion,17590aadfaf5ba4b9db41a6579da78f62857b327a6e5e229d19cb0411d23467e
18286,validacion,1fb00810f227ef8ab8a812ebf6638dc18c02d535e8b1c4d5e0911c099f4c9d01
18287,validacion,106050f9adda62692ef92b0956903d5e90b10cba8f5d5d4d79991c674f0f2c7b
18288,validacion,33e96528f4a2260b2bae92b11a4cfa7ef3dbd294c974769ebd2335f6ce721526
18289,validacion,36c65582615300540ebb73f4b19c2b5d0ef3322e3e75a99ef2bb4b64f7145bf1
18290,entrenamiento_reducido,42e3960922b894c19f1a24b3fd614cabfddef2b9b2180647a0a0384a4609877d
18291,entrenamiento_reducido,b5d6c53c2600edc3a0c5e9457f8d620ab8c00e18df0097a5187aeaafdf15baa9
18292,entrenamiento_reducido,e0ce7a1356fe04d92219ee9ebe3c3eae3953f1f15dff07bf5f65ef2c165c7b3b
18293,entrenamiento_reducido,c4ef88be14731960ab7be6883c820c348e35bab634bafe51aaf327926bdee0b4
18294,validacion,17558976f2776d2b1edb3d63240b3482939647270ffa111964f8403ce5181cd3
18295,validacion,00dd0d10c7139050e25ed597d634725a692c8b761e035efb4ffa48c8fce22c89
18296,validacion,17a8069a371264c4c6b7c1b842e97c96242757d1ee182f7d3be39a3b1f8e0118
