ID_original,particion,grupo_sha256
17702,prueba,0fc347f3ba8295c859fc5f5c9245c44996945a964ea98a8308d11fa3bdcc4ba9
87,entrenamiento,95c9671a809b1e8e12b4504cbc2e417077f4715d3a6b110d3d81a54b96d38294
25115,entrenamiento,56694fbfe4235b89d78ec5798728ef729f6887703e83ad4db9f87077ae9b9523
13578,entrenamiento,578632a8049e530dff0d6e62eb4d9696ab47c4915c884108d5b48d7627026a0a
17741,entrenamiento,8b4857807637c4bea1379f131263066be474540dd223deda649c6dcc6ae4a4f9
20173,prueba,098c4530fd4047a63f96d306a53b47e74cea7cc7c76457b18b46ddfa9ee1b9e1
26257,entrenamiento,f13b7438bb0c428e77c79612d0e49b21bd7eefe55e67a4b8b1ef0d6e76765e11
26370,entrenamiento,9e4d21d601c9e2ef3fe19f996160ccefe329eb343bdc2b74ca70e2c03a71985a
5092,entrenamiento,52ec4ade804d14b631a32d5f921de6f733dc1be2bc27996d9bdf22f9192df486
22653,entrenamiento,7b71a528065d7a7b556cd9a766e6fc8fe11889f4fd9a90b5a67197b48574d408
28146,entrenamiento,9aaf650ebfaf64ef1d0d3a3c7ed9fb19c7576b4dde0536fa6478f8421d45e505
545,entrenamiento,3de2eecd33b626981fbfed180bda6717201370388b5fa78e9f4e7d8b63abb329
17494,entrenamiento,ddeaaa3807d2dd4c1b189785ecf2e901c9bc13c75be32cf37e5c5a6dcf8646b2
26142,entrenamiento,92aa07d9a21075b6d61871bddb0e84aba436f6c0c028ee2a8122fd96c288934d
4646,entrenamiento,cb3f2c5ad1be07348c0d10653cb859fd87539fb72c990c75806c2453d5d3cfbc
23255,entrenamiento,8c4b7b1605c56dac5b5403e6d75fbb91cb0a31eccfe174bbe890a82987cc1155
15861,entrenamiento,b205053bd400522e640f2b9ec8b36c67f54ca2f2406f73d65a49c388601a58be
8358,entrenamiento,fdc8048bd3d0addc0a9a5b659bd8de418c73b4cc31a82f55d38e2e71459a34cb
23036,entrenamiento,5676cfc9b76a2673b76764e284497e82f8dfe2d080a3e7b8952bac6a2589b186
11020,prueba,054bc69f0097369a30e1d51ca5693f6c788a25c11c25ac98071fb20532270d1d
28183,entrenamiento,720b86efca6a37e10fa3dc541913c811f0a43d80cdb7a606b7b4894947ea1783
18008,entrenamiento,33e7fc96b57543565319e2ec5e9ede5f8c4d5660c6426b198a6127f8c3ace399
26043,entrenamiento,c1a7896e3432c92ba35ec087a272dc03b9ada1816b4141f792cb52435b33f3d7
564,prueba,01596429e904172ce1d9b09247f2a94b14186d30e9537447aac9984a942f867a
8025,prueba,142870f3d8a015b0bdbad2b29630e77638bce278ad8a27ae3978fe5d77a7a273
20628,prueba,0b01c822ecd84aecc4e9c5fc5da798fb1a97dadf8d27989c83f6671e9d15024d
8057,entrenamiento,65b16c1665149a0f98dab5bcdcaa5aab2f46869b2d4508b30f506e6b0136ff02
5144,entrenamiento,37c52a52c9e119897c3bec209338a807f1eab406a324345a3ab288d282a88abf
13092,prueba,10b7c2132af9f0e7789605bec91132151f7cb22f40f0dc3d892948990473c66f
14721,entrenamiento,e8a6e66c67f014502b99c8588967667190801535ef271a353774dad23d72fb5e
11938,prueba,1d6212bc7c7f0fac1fe75bee0fd52a5b1ee819920217d4057563ba6aacaa15fd
12713,entrenamiento,b08e3df8072db9072ecbf421fbbdc52df4c0966f12bc6695567558d46e0b5f85
2752,entrenamiento,a56f2a01fa8ae33ecf156831b7676222903920bf56831057387376311660f691
2712,entrenamiento,68a26a2790bf0f9e21e37dee926026a8b45d5cb9372b1f8a3733d7b0b15329e5
5721,entrenamiento,aaaebe73f17bda61b1c1921e01c52a5bae362a8620176c8a6f0cef1059a478a7
22819,entrenamiento,aaaebe73f17bda61b1c1921e01c52a5bae362a8620176c8a6f0cef1059a478a7
25590,entrenamiento,f3f08e91567ce52d9ac1d3a85204590641abf8c2d219e50c3b7ee99319c9d9d5
17217,entrenamiento,e5b8859377b6a3afec1eca28f3479d84761a4b09aef47e29488dc3dd08b4780b
23052,entrenamiento,eca459fbfbec5808326754bb5805ff9f6dd58d7482048022a90372aac45c1e53
29682,entrenamiento,3cebb7c4a8cc1578cf53b3246260f0c9a56130ca8ba8dcc1226a33f552b5ac88
10071,entrenamiento,912a2253dd5117516ee981712acf74b95fc207bdf709dfcf46a8db157eab9f55
8348,prueba,1b004cff7bb6dfc83b17109aa70bd076dd548ed15918a7c6ab6a1924938eccee
22389,prueba,2c06722a672dc2ffb4e4a6e7be98b160a86039418ac3a7052d2ac4c87620a1d0
21076,prueba,207c26610ffd69f52f9084f65e3253dbc29c99a4e4696288dd1d7e562b340f91
2120,entrenamiento,ad334f354dff25619306d68d662cf893036da4b9a191d690fe77d11973e071b8
22836,entrenamiento,fb226f8184749b00023f84f2d1f8b56e29c8e89f8dc8bb1bbd1d249ced89d8c1
12484,entrenamiento,5f0dfb3a7d16d024be4969f857408fd32862f0800ed6276a79b3550f89b9e42f
11184,prueba,1c45e8703ce773bf16378b28f3604b818453731310b7269b235b69cb3103da1a
11810,prueba,170f47bb8dffa439512f85dc96cfb49a954e2ce44d17deba62a587e1ab1e18af
20043,entrenamiento,b7640deda21f3b357782ed47bf593d706e0c2d3ac132818e7a9d85893da69c3f
20935,entrenamiento,39cada1729c432ccba9ed53e193cf4b33e008473538e06a5b0dee80fa8f73eec
3916,entrenamiento,9567779278e123f9b16dac4e1094531259352137776e16c8fc07138ce746a1d2
12353,prueba,0a312421fedbd34062d81281b2a837854b21019f2f8af11b3fbf73a5413ffda7
25890,prueba,22b8d5581078be5cdb15678bd38480ced646908607f697336b1bf733232da22a
8678,entrenamiento,73d27f373c2ff9e7514805e14e3830cb1747d0f9bb7b384bb2f7ed763096a169
26977,prueba,2acd13b3070692ff30a4d460857dad67e92664536b1b8b09512381ddec92ffbc
21084,entrenamiento,404bde6878f975ae88e43d37877a12244bb7b1162bc1e47711c358c4538cf1f7
5095,entrenamiento,84bfafa99a6a9a59922d69e7e2f17dcc63159b1a9a5bde8c8867cd76cb921874
23687,entrenamiento,8bc8fa1b49dc1a91c8805c82e15c1b2ca9e84f20aa31e1a525ca2fddbbf8d87d
910,entrenamiento,3908694b2ded9d7bfd1816e9e31cb47ff7fe6031f0f14a386a58a341b99ad3c7
6589,entrenamiento,77b55b953b2e8d0b770e8e4afb05813a5d1e2ca0fac790fdded9a7f7bef06907
3427,entrenamiento,e100e19b3bde6db4121f5831c0f547e525fd235847c4f4ad1cbdfb0a2e30a6d1
15474,prueba,1717daea942cea3fafa5f65c316f8ca5fcda153bfd7049ca2fb5c3c8c658d7d0
2581,entrenamiento,811f2dcbdb6775a120c1408b8d85cedcc709d3e78454b00eb2f317ba8c61492c
27990,entrenamiento,ffba736f24844733429b7e8dfef789b162e58b2335705b523063c206f1f89566
18405,entrenamiento,d7b0c03ad3b0fa71209546c0ffe20ceb8a34cab3226b1d02bcbb468fe03764ce
612,entrenamiento,bcbd7c9d176ba741943d6231955dd9cd2d336e9199fb705266eb8f4ba097a536
19943,entrenamiento,3df4d8eae71e6048d34fdb79c077877e4e25a684753ce3817d54125505f67b93
9718,entrenamiento,8bc4c76a4dfd412669481d02c6635344eb879e4ee5634a55a8b82b37aca13545
19715,entrenamiento,7b25804596c9de2084e0fc70acc577042bed1edff8b9a840bce458e8f42bc3b6
1826,entrenamiento,c057472bc1947081b2500472cfe00847835ce543bb26e4cd46046af1fcbda832
28720,entrenamiento,44f8bb55e301aac238c555b906c7880899087902ed7f983237abbe2912c3ddf2
11391,entrenamiento,f6612ec0afaf598194d5f4c87889470b785dda26cae1787a45986c2ff91e8f9a
10496,entrenamiento,3da685a45d3ec9342c9c0ac4e05d3de6c93d22cd01714b4ac7cd9e9c8fb04e45
435,entrenamiento,6c797c64440600cbb45107e14d57731a81f764b68e489d4cc5dcca44e5634e07
18571,entrenamiento,69cec3fc3ca13aa3f98e84d7407b2667397e76a29d8895ed783701b54d82117c
7327,entrenamiento,782a30a29c97fc17dc8b5d3589711afdf35a48c465c90d3eaaecfd4bcc132b1e
11059,entrenamiento,79ff9f35f4e3122f74e9c6c1e07da8ba4aaba10402248178cb6940b2c5af6673
946,entrenamiento,fb9f5b249fdcb00fd6de67be8ebc9887068bfc4499d9e1e94768130bfd0cd865
8265,entrenamiento,8570c0b718c7b2aeaec9a4fd339b37091252ac09339e1e8c2a226f313f9d4ec2
19005,entrenamiento,eb7b4be300d765404b59678d78bbfc20e36fe2bb8fdbf6c9f5fc67502f204fc4
11956,entrenamiento,9d9916f8b46a196ab4ef3323f3d62262fc622d6f5bb30362f7a27e15756afcdd
10867,entrenamiento,eaf415ddb7dfe9c023d8f9e8b3f6ed1905e8ccbf6a66311f6b85329025ba15fa
27325,entrenamiento,9a224b0a42d72168164902a6675b15b2016e788f1cd7df6f35d8cf63f5972042
11216,entrenamiento,7d6ae7684bedf603a04cdbf8568668e1a1d97033efbe976481805e2c2ec0cbbb
6877,entrenamiento,ce9012c8ceb34b5d4105b04d2cd86b39e27919d31df0eeffb100d4c5634f942b
12082,prueba,26f2dc6b40020bd61c6179c2dbe2d919ecaac2b21c9cab3080ea7830c3ed5864
6195,entrenamiento,cc0328ec25859f6016de62fa6e55e0f0a695ff1e08d49abe80e017e0364f67ba
1473,entrenamiento,4ccd833cb246b672f47895f8bac8b2c27c9a01b1791eb57c55215ff0caa9f0d5
26401,entrenamiento,be5ab3c8dc68753c678859c6ea310f7d1177b37f2752f31d3ea6a1d3e8019a09
17637,entrenamiento,dd5c4cac245c68d60ec067666b699f47d31b784487a90c47a516972559f26496
22758,entrenamiento,8e31f4100345da4ea620070443472c49289557450fb55d5fed4937117aead38d
26581,prueba,0372159ac986ac748d55f25a62023ba5427576ef2b0363d3ecd1e451ad03a41d
11028,entrenamiento,8918c7eeb3879799af506e962f6eb08e21ae9d8bebfdee630abaac76e891d826
13412,prueba,250ec6b16aca5e1fb12bac098c4643cff28c9ab82e82ef9aa2fa1e1afab9fbd1
26584,prueba,0a49873189ade727b79136bc14e8518b568b81c11c49da84ca28bdb18e42a266
12766,entrenamiento,fe5776a9ad1af083c9da960689f2b60e36660c8dee562105a26b732880cce1b0
3168,entrenamiento,bd010f7c74fa3c38ea6f83170d6207ea071d551bce44917a421419595d961b7a
11949,prueba,29669922ccc49ce0ea128dfb6e416a7e1b0f90cb02e413e4aaa034df7f1488e8
26773,entrenamiento,7f2d093bd656056e989886603be8988eeb2aaad7ad1751f4d3488a58f3b6648e
1398,entrenamiento,49bdaf124277f3f0b5f5e3e135f2fc9d584f19aabdb7a025a26e6fc363c441dc
11288,entrenamiento,a0244693f865e8fda4b405c93a16425ad0b420ef0488f8722bb53d41fcaab3b9
24275,entrenamiento,b6526b1b423411365bc21df2364965fc1be791281c1e9c6ad6fe0d63e9a39da9
24671,entrenamiento,79ae6790d1f0912ceba3f9df3113a14d77ba4338384009f1f4cc98225e29bff4
27131,entrenamiento,b99095075cd3d038223d4888447f831058355639622f88b1437be9e24e03f9fe
26990,entrenamiento,7a90c5c6f36eb2ba640c1e8d6fcd0a5a28c363995eef2d0addebc51d248ed380
27472,entrenamiento,4b86bf3169fb6aa7f2040209c0af5c363fd747f7ba964b0dc4d0d36af76a0546
1015,entrenamiento,7a47f9db4daac08883b24063f2a4c2312695ce8cfc2bde75f3454e5656b41c1c
26889,entrenamiento,d489ec16c8c82367491ef05a8a98607c4d4202ab22e9b65815e9bfde63db14d1
12060,entrenamiento,815ecfd24592b5d2c770b5fbf8d3f4440f31d0fed2e327b90c44b9d0087b178a
2028,entrenamiento,e731acf54fffa6197cf4023ddfb93b1a88858978631d865c5f1ae273064136c9
5653,prueba,32d10dca2d3acb67398c9b2d99a795198848211858a569f2924cfa904781b533
20351,entrenamiento,8b7669fb84fba9dd01ded06199b34ad0ceab19f9ebbe12a04d24a7c365338aa8
10991,entrenamiento,721484372537d0c66d0b29ed83beadb6ee0b24ac7611b5e61ae3f54a4660ae8b
22694,entrenamiento,4a84c6e60698fbe8bfbedd5effefaad2c5892df77418dafecb75816c93333379
11917,entrenamiento,45dac0c109f4993d077ed09ce3bb425fa7f96fd575f601b0eb27a68937b340f0
2687,entrenamiento,a93f440f11efee87b44ceac7b4b0e9485c5d86f7bfa1b3a0913d1a53b34f075c
17458,entrenamiento,f928c76cc6f18fbf630e42a32fbbe1456e03cd2a72feababe777eaa90f622145
14058,prueba,25b5007078d684fcaaa72ee7a1a5c9291effb748da43877ca79ef4afae8508dc
994,prueba,1de17118131bef704d07e0e13860b91fb0f5a5850a9f935e50c71eed622e8cc0
8929,entrenamiento,7e7e63ffe7e9ac0d58db25f46673d539670403ac1b62960c0b8f1bbf00dfe41e
25941,entrenamiento,606742a62a0710897eaf83f60ceb4b363ca16415379f77c40f3c41c4454e7655
11376,entrenamiento,637ae0d4872c75d83c1a1ff333b80f450eb07189774f94a604e651b649c9bc20
82,entrenamiento,f651b0f30ca891f6d2cceaf26bc483c0ff5c508fb7fe035806a98507bbb055ea
26942,entrenamiento,95c5e16076bb10885eafdf86d354f338984dcd64fe030dec8b96c2d818ef1093
14108,prueba,285a6245cf2c4d5e3d89906822656d225a3cad0f8004c108c245d01bb902b556
13373,entrenamiento,91fc4fc0ab6fb37a99fc37ede8a29ef3bb15049c68156887db22204be072c431
8396,entrenamiento,c4c31c1b84c38f29ca259490eb991551e7d8f896bc22e7adf0ba7eea8efa1356
9239,entrenamiento,6fae2509d6363102ae4c480829cd690ddf3f60d0f10fed2f368e582b1be0b575
5650,entrenamiento,755a18bbb7d38e75a55dce127051508e2d57887cff0c1c2be2fd7228a19b92c8
22918,entrenamiento,69638da8307568e2ef944b81197af26535f8231126ff69e0cb416f509b765fa2
22940,entrenamiento,d1fe4aeb843e15b92e5a0858ede7ff8caa275d646da3fbc76ae365dee19b27d4
2203,entrenamiento,66a4766bb2dd5d280521ba4437595ce2ab1de4a87b5272412b6c3d544b8fcc2e
26934,prueba,1012c4f1a7c35db2bae557fa1f18228f2e6a5fa813991153f139d4ae010af381
19550,entrenamiento,409fe4e10d9937118ba4671d42b69be5f70cf2fd7f8daa189c5efb0311dd91d0
28528,entrenamiento,44883065c097c3c4a916c8ccc84b89ce82d5c23306c7d21fb4fa34187ce5a8ab
9848,entrenamiento,a32d13c9309a80956bcca63a66f613785f4e99286682df2c12d6948bdba59d00
18885,entrenamiento,4eb3d5518f746c2d21acc495dd0a599f8f95b20c53a59ee73dc89ea2efd9e5c1
19541,entrenamiento,ba4293b437c5f7a9f83461f61bc3304808692522d56b53bfdf8e315e3d2a73a1
19584,entrenamiento,46d381ba2bbefe053816357e5b849abd715c2801b033896008d1f9e1bb2af9da
27891,entrenamiento,a1531180d561b58f3301395261c68a50633ff32a821153be384acd3f6387d363
25659,entrenamiento,db826685705432c821879e2001474b32fe658da047d69f65db2d082f33fba7f3
22408,entrenamiento,fab1ea52ca31b2af136b7e33b8f24eaa6688aaa5adc4933f77ffcdc906f3b69b
15550,entrenamiento,da109c4a102fe6aef2e732f82304424c360b583a9de6646561cd160929d1f723
21808,entrenamiento,d84736484853dd38a89b73fd1d78e5ae4a36e0228044a7a56c66caf7165d9703
2267,entrenamiento,bf3e1d4f603438d412e24c5af7f4c6ae02ed1f3d8edd37ca6be83ec7befe17e1
4899,entrenamiento,ac80e3e2b36fb2a464f46f4179a4b3388eff4ba2e41110cfd79765c540df61f2
11299,entrenamiento,4ad290d63f0013fb73313b71ff746a780350452b5fa8d21640f4593ccdef9531
12921,entrenamiento,c403af33d27949fe9f3e5bc4b8eaa6834d448f3242f9edc03a2b8fb73d69d006
14272,prueba,2c8c2ed7db1d833144fb567d4c4d51d4907fc50aaa8ec575abd0afafe3abe26c
14959,entrenamiento,81e3bd006dba0356387eaf3b0aac9763e60c300dac99a0b0ac1b314982913b09
17616,entrenamiento,58fbe8b7d8ad3b0ca61f8ac698b14ef4d614b6ef97d6c062f0ed940b834e55ea
2783,entrenamiento,6c7cc08031e8605ac46a8ae3a6e9a740cc443f8f55523d3ca16839b32b4eada0
6733,entrenamiento,cf244e01697a9efcb3cf72d52c0b8dd84f2ad8ad174607d52288d65abf591492
20741,entrenamiento,4c869520674d0c9230218ca96b09ce8e238af80db1f023e911c73e9e7c80d6ee
24241,entrenamiento,bd5e5b4dad6314f3c15c6e739f43a6fdcde96d514523e71882c2026129c5a26f
23107,entrenamiento,66eb5d83ff2e6d4842f24d03460d2149a409c10178a77d555cf27bc30f7a8f1a
7058,entrenamiento,789d275d1b8e14d52cc1c6d1187eba703827d3f9de126843be8c5de2a98240c5
9327,prueba,325c850e69b331ef22ddfae3193753236d61e644bccbdc642fc7a3a45b43ff9a
5776,entrenamiento,e42ca2ab2a6a3d15f0c9bcddc5f3b12381107eeebe7ebf416a3524b8df7584b1
9118,entrenamiento,514e845ff80ec4bcb0c2928b07f3f6871de58c78a5554924830cf01e6a88b388
21192,entrenamiento,c113d26f05ec810a0ce2ac87203a1b617b8806b994b803a899d0c72921e08f1e
26176,entrenamiento,94cd19e9c2ac06cb63a3ca3c98eff46dc8de09757ce7425141cca12a1b64732b
22075,prueba,11fc5ad95f5bc719b4592a7d2fe76a307a84e4236d6d84b754f7a563809c25cb
25984,entrenamiento,340fac3b4fe364ff139d371158ac419aea863e9fe1cb576d97dc32330d8ea1f7
22746,prueba,17d72c5942c788890bd1b16823ac629b3539557607334565729e108503d7460f
20749,prueba,0c8267736c818947e237a9d670c864f421833842c8ad07e9c07807a5e8f0e31d
26714,entrenamiento,3aa79d159721374b0eb7399d60fe1bc1b5c422c18c5001cb254d81ba1d26be4a
17997,entrenamiento,ae330684a00fff6d0a28703954610507e0f863b820d61473761351a2e90dd67c
8923,entrenamiento,6f1a82483dde8c3b765660f3902c7b66c2bf50f25aada9b55a60baaa1ccec8af
15839,entrenamiento,935a0b20fe0e289a8a54bf70def56301ebb66403f6ea7c5c36fe79cf4ee4a14e
15709,entrenamiento,41510252a1cd2df500e793e959310604f1cc3ca3a3cb771cb5cd60eb28f798b3
6047,prueba,1a45a7ef6326140b8ad6e72a1471ff7d1dbe2ad5079c8559f7bd0ad88f82a067
7322,entrenamiento,af563129913c8ae4b5f5a0cc252bbfe5c029c12b3dbc2c6d8f04967eb3431246
28901,entrenamiento,8f8465ce708ba6f32642bd9e3e00c8a3e081ed14d0261c099eace342a0927963
19312,entrenamiento,4b3a4cb41c153788412d115953725d2ae114a0a7a8525f00248fa485a09b962e
26807,entrenamiento,d9271321e3b06e008daecfa9c6960726bc7d2cb3d19fd064e2f996b9d9cfa079
4036,entrenamiento,dfcfd04ed1159fc9c5633cec8b6a967b09d0bf5685af151fe3eb5f57d6602940
6545,entrenamiento,e82f10e9810a109d66609c2bb36b42a9ab1a9c1749a902ea4fd375c7b4ff2a58
13247,entrenamiento,9f050233790013fcc845b504b8190539057b7ef2822ba65a85526d8db33206d0
28672,entrenamiento,ffe0ee6a906d448b3edcb58fe8faa8d5a561ca3745a28f7b40d467923ca0aed2
11625,prueba,006c7ea387069e8f6affdb18af178875c69e2158bb413a09cd904e8aec301e42
325,entrenamiento,fceab9c258304c245b3bb95ab5449ca317cd490a6f1d640e08929f83d0ab20ed
25593,entrenamiento,82074548a8767a63e81709820a07d485a37d0a3a2a543bc1259a108473841a8e
29286,entrenamiento,e67d3a9ff4cf522d7347bd20060b24fd0eb26f3559eb8ebac3a73cb65c92448f
28550,entrenamiento,d1fbc7519420bfc8643bbdc3e4199a81926a39350b9aeb45b32e907e7935cdb2
7738,entrenamiento,53cb20ba69e3c42e3d550b80f173d0592fbe0bab6719d6ff29c112f1d534821c
8159,entrenamiento,b3fdfcdacc1ef20c91c7e082c3d379c4580f508f167f81a9b2ee9f999a46f42a
15694,entrenamiento,588970b8aa466b8cebc79c11670d5832ef115c0e9ac7070699df5970fbe8c67e
8962,entrenamiento,5756cbf44305a00efebe4002625d399affad9f6b46dc6a8bccb34429d84380eb
1725,entrenamiento,57e1342507bae7ce1d4ea7d8a5d20083ecb654729490e1c508edc4932d04d1f7
18584,prueba,2aa7eb03817b6e07864da69a414a3d6e09ed7b6200f61ef1ee6295f02a756dd7
8187,entrenamiento,c051f26e45cd96790913ade1af85eaa52b30e59807d1a0e3fdf81a791b0f68f6
5668,entrenamiento,87e378302e8015168ac3a6dfcee10bbb833039d1f025b57f59068654ed4fe7b0
15092,entrenamiento,e93c820afb1217572e1b84bd02a2965cf984f608ed069f8fd0caf8f4e48b1e25
6336,prueba,17228dc008063af2bf243a59e18ff3bf19d4808090fab2aeb5d68355f312422e
15888,entrenamiento,724480836e1d3babf863d9c1815531aab4831e4974f4088754f484ccb67b7b4b
3503,prueba,1ad0ae0a295a26c3d8a585461adb3cdff25a42e5412308d23c309e5ffe4ec030
1924,entrenamiento,fcf849c2d22f0832a51ef63fde637c14b7c025e3c940c984f52828e66bb07850
25562,entrenamiento,6f68c3190e751265ad21bfa2a18c07da3ab0196d0bcfa20b280815fb32697c73
13148,prueba,18b854ecf7f315b793c45e678e5d3409a2f441affa8384fd9b8d894bab447d00
7319,entrenamiento,6b6b9ea2d142c96361cae62320f3f38523af75623b437e6f9a5c944b9058e328
3103,entrenamiento,89b371d672d35c3214744cdb98d2913b209ae3620d91d5d11931e42f9203c30b
5355,entrenamiento,4ef025a733f41f34a60d69fba5087870072c95beef7982d5d2f8792e39a1e8b2
27692,entrenamiento,7e35f711be69d7a99c9ee7411ad9d27a75472fd0325eb8f1928dc9f8b0f0189e
20967,entrenamiento,7f385b5564eb4389abfb97803819ae64be2a7d486fc88bf7591293b4717c6e0a
13438,entrenamiento,9dea3157eb89f3863044df2483d4a9e68ca5816213a6b8c0f88ff9d81bcccbb8
7698,prueba,0bb972309dd23ff24c549b02338042748ba00f7c7431392913b8e21a7f12fc34
19479,prueba,2d30eac715912cf15c5893a843ad100c1c38b948d12b013b856f5961c7853245
8103,entrenamiento,736e9db7208d6ab22bb463885dfa8b99582215dc840cf6c28e1738c764ab0697
27475,entrenamiento,c7782981e09020713dcf7659ce46f32f0606e86f53508d7d9fce814f4d8a3d01
17691,entrenamiento,ee3ceed844289853a4f56f8a15b6ef9f8e09896c1040ddf66733ede836743d95
1323,entrenamiento,dc8cd3eedbf7bb733203adbf8ee5799de24331f03f7ef7977cdc3fa587c0524e
26957,entrenamiento,791d3354e8c838284b929d4c92f4424e8770d62cba77cd8b9811f56d4403e9ab
15471,entrenamiento,cf28bc290b9778fc843cabfde944a2dae1bd635cf6913b4e3e8638b8625559c8
28855,entrenamiento,eb92e88f09adce8d5563f5617d0655d1c602600402274af08a73f4c681e6ee53
28709,entrenamiento,f9f9814a0362d2c75835781329a27558f7b695b0c32874f7d3e2abc8475420a5
4269,entrenamiento,86ec231cb920450569a776361baf7741438d12ab310f6f56d24bcfe65f07b2a2
9900,entrenamiento,fb09f725a1a1ce1548ba1fe51133ccdbf7032a199665955a83e818c5b3d16d8b
23317,entrenamiento,86895176dab8e6bf2afd08df225b446793aa3950408c50a308fc9a431789407b
23838,entrenamiento,bd8afe250d281d367f61b6284c7b410ff27e995f8324c6997edc5f353e6cb5a1
41,entrenamiento,9a400f4773011b9b60db6b9166beb8bf0af541edb95c5a775a5dd463d8ae17da
25792,entrenamiento,c011fdbcbe85d0e155c50d1c4c2143b5912d38fd6ba665b641705afcaed0e919
205,entrenamiento,ef01beaf5397da8fc16c211344644158b7059ba586a42968dc3b9d594219e9ca
27118,prueba,01ed7ca0f794c602d0090615f1324a811e9edc2d946e9e3a7a61f58c7db09292
28025,entrenamiento,87a3f25a6dea00200aae72f3a0232e20358bf110c40a5b29dd99de2596e22892
2162,entrenamiento,a589033f9f4f6d085ec276e59886474871dc4cf8c19642aefcf1790a947507fc
1938,prueba,1a82ff691aa5c03f97d56b8e2eaef9d60fdb6120d9f30b66ba87fa4408b3ac90
14344,entrenamiento,c4565380eb9ac1f855f1d299585be4c50b4fe6c7d35fcece250f38995a9b827c
12587,entrenamiento,c5270a170c1adaff79a583ee73568cc2a4939ff65996e415f6417c9d9a77c136
15871,entrenamiento,4499ae53b7c08f4255dcac86e91a0b98c49b9143726c97484e6acafc461bbb52
597,entrenamiento,cf14a6be1dcf0ff05a6c02ce9d774df313deeb714c25013ff4e988559c7d9aac
28804,entrenamiento,acc50fc049049b0bdd539ce7c859f86258ce4bdd016282690a4c17191be40af2
23628,entrenamiento,c1623f95a358a809c079bcd2386e0100f5250f7319f8090ff3bf0e8987ba9e46
20873,entrenamiento,7edf32ddbdcc65621c163bc2004d36987719261333122226524ff4a9ede4703b
25765,entrenamiento,b261ce1c9c65176f730226e0c330fa1b47226ff5459ef8a6ad4bf8fae8fd2ed8
8024,entrenamiento,c327de4e7f9a7cbcbf5e0562db9d6cee5be0dcb6aa6ab38c44eae145b6aff50b
7581,entrenamiento,d82b40186c144bf0eadacd45a0e60860941dabc430add0a3513718448bd34ab2
10840,prueba,07fc8fdce887be5cf3d38e841c8f2e0c12856c591dfda02aa6d9ea0a95412b13
17758,prueba,167eca28ebc6acc63559ae9e7f04f4c099d2858940c441867408a6e384315834
6164,entrenamiento,f9768825dd09cae2614b76d0bee247179a9b31d3a2a79ee095b13fbfe08eaada
25571,entrenamiento,ae811060ed651ef48756d847a1f7c007d22aee5b3e08352e6fa58dbba3c58147
19273,prueba,0ce438e0831309c876c5c0852a760bfadd361656fa3500872fa7f7733bd88440
23579,entrenamiento,acd79ddd7c1956bba7e5cf2b44131c3aa3727603dca255d2135de3eff4995451
25437,prueba,10d6fc537d5705a09e9436fa568b38ed93982af4c20dd58f51e372bd71ff8753
18209,prueba,1332189e8a3cf138fd0b402d20474cce29638ecc1482e1b995202320f343f673
23076,entrenamiento,7b18beb197ee6b2638bf7e9531e86cfab61ffd9c1bca2a7db78e260467f4b8da
4891,entrenamiento,e79fd280aaed98ee1065895f09a30a43c64f6b35f6cb89dc4bebe7539e6a85db
8334,entrenamiento,59a5a7adc522727c3a35e6a5c25a1387c1a56bf93d40b39d27763ae81df72d72
9370,entrenamiento,80724318b4d590ad4a1ccfe4e4adfd9bfae7e672570924393c621d8ace2febde
4365,entrenamiento,fd9b723d0c07e7f6e0bec95e49555765bf9e5723c24a6b84809c824683cc781d
26888,prueba,1e2b92f6b2a5d9afbe0c7349b2430904cf15c370bbb8c5f83d72b4fbae161957
21304,entrenamiento,4b1246d80664eb39c8269c98cf70a76b18058a4ba0384c80a83794f2c0ff625b
10110,prueba,1059f6c79d3d94c81193c7bf7548d35689d6bbfa3055f30194e87a74eb057b40
27129,entrenamiento,6aeff0d4ad6c5aac3105d6c595297143a03c967b60e48d9f356d06ab05b1b122
25972,prueba,081268d5e8b53bbefe67adeccd9fb89fe953148fbfb71541a45e54dca45676d7
16149,entrenamiento,c5db8b57bcb65b30f060422f77acd48064d66c4e4aeb7b40afb1eedc13f3e95a
13309,entrenamiento,661169e0aa4df698ac2cd27968d605171fd1fd92af9beafa0eab89ca830fe9e4
12985,prueba,01c44b7a22b3bf899ee255a2e70e9b500ead08620cf200a6973ce6906990e2cb
21438,entrenamiento,eb5d1442b084e5eb37df77c356b9c9af70afd6e64d573606544ac3d83f69f365
21440,entrenamiento,42c1289ad64472637b7e8a6b4faa314fb842ba3414756169449dee4d79feaadc
27289,entrenamiento,f19c717788d0ed15d80ef4f5f2a39f953835171ad815279509ba15638bdf5ed1
10280,entrenamiento,c820d50eb4f60fe44caaf199f1a31a1633c0883b9a54004b9fcd85fc7d224e33
20609,prueba,06b606edbb5743be8ee5fd4cc62b1c064cccfd21bc290181123ddae6760e33de
23797,entrenamiento,9ca1f19601509c1d6bd314a9ded3ffda8c9469ca89c5c967940c8e5ac0127626
26752,entrenamiento,c9bf9ce569c737ed3efb25261ae3ceb38a9d8cf4903b36b24ea9f88304518500
6166,entrenamiento,ecfcd532e2f1e361845e37947a684ab5a708c344ab0ea43d414678448a4610ca
